"gene","baseMean","LRT_statistic","pvalue","padj"
"Vitvi01g00108",2554.13815324134,10.89942850424,0.000961939338370492,0.00287636091031623
"Vitvi01g01866",565.285650473072,6.79643145561568,0.00913402578903112,0.020505363526387
"Vitvi01g00110",45.2405166032651,0.282982688195943,0.594752888243757,0.685553368959585
"Vitvi01g00111",1.47905442973046,0.000325830783040715,0.985598340665695,0.992527825402227
"Vitvi01g00112",2370.91824125018,2.36597665372017,0.124006282978652,0.193404582645104
"Vitvi01g00113",356.289620250889,0.000469133332160254,0.982719581702851,0.990560108622047
"Vitvi01g00114",504.861372104841,14.8694057687186,0.000115216569141877,0.000443581090385887
"Vitvi01g04029",97.578852057826,1.60453189529625,0.205262155691275,0.293831404277179
"Vitvi01g04030",132.476559388168,22.1815191554807,2.48050008945056e-06,1.53426061269656e-05
"Vitvi01g00115",1261.77418316128,0.548230627354087,0.459041561383216,0.561991149740939
